,Best,Time
0,312237.2697606546,1.3268902309991972
1,312237.2697606546,1.3251459799994336
2,312237.2697606546,1.3447096769996278
3,312237.2697606546,1.3347999500001606
4,312237.2697606546,1.3194075370010978
5,312237.2697606546,1.340094778999628
6,312237.2697606546,1.320391278999523
7,312237.2697606546,1.308308350000516
8,312237.2697606546,1.3209784199989372
9,312237.2697606546,1.3145535640014714
10,312237.2697606546,1.3202705450003123
11,312237.2697606546,1.3477721749986813
12,312237.2697606546,1.3159277850008948
13,312237.2697606546,1.325615290001224
14,312237.2697606546,1.3376655539996136
15,312237.2697606546,1.315172528000403
16,312237.2697606546,1.3464721260006627
17,312237.2697606546,1.3308106679996854
18,312237.2697606546,1.3731022769989067
19,312237.2697606546,1.3579759929998545
20,312237.2697606546,1.3223422339997342
21,312237.2697606546,1.3226798180003243
22,312237.2697606546,1.308042448001288
23,312237.2697606546,1.347170888000619
24,312237.2697606546,1.3165081719998852
25,312237.2697606546,1.3165995130002557
26,312237.2697606546,1.3337415470014093
27,312237.2697606546,1.3089567670012912
28,312237.2697606546,1.324380989999554
29,312237.2697606546,1.316234321999218
30,312237.2697606546,1.3139272249991336
31,312237.2697606546,1.3235533150000265
32,312237.2697606546,1.3208102940006938
33,312237.2697606546,1.3268876590009313
34,312237.2697606546,1.3170244019984239
35,312237.2697606546,1.3140156370009208
36,312237.2697606546,1.3419253309984924
37,312237.2697606546,1.3708759309993184
38,312237.2697606546,1.3370639630011283
39,312237.2697606546,1.3099688019992755
40,312237.2697606546,1.3038746809997974
41,312237.2697606546,1.334380215001147
42,312237.2697606546,1.3317286120000063
43,312237.2697606546,1.374952898000629
44,312237.2697606546,1.388926302000982
45,312237.2697606546,1.3283400639993488
46,312237.2697606546,1.326258027998847
47,312237.2697606546,1.3383070439995208
48,312237.2697606546,1.3254199049988529
49,312237.2697606546,1.3358433400007925
50,312237.2697606546,1.3163340430000972
51,312237.2697606546,1.3077362940002786
52,312237.2697606546,1.3159449270006007
53,312237.2697606546,1.33450406799966
54,312237.2697606546,1.313812352000241
55,312237.2697606546,1.316567629999554
56,312237.2697606546,1.314205361999484
57,312237.2697606546,1.3332655069989414
58,312237.2697606546,1.3261568020006962
59,312237.2697606546,1.320160797000426
60,312237.2697606546,1.323607529999208
61,312237.2697606546,1.3545017320011539
62,312237.2697606546,1.364068953998867
63,312237.2697606546,1.322213292000015
64,312237.2697606546,1.3272109310000815
65,312237.2697606546,1.34306840499994
66,312237.2697606546,1.3453964330001327
67,312237.2697606546,1.3301702690005186
68,312237.2697606546,1.3131531689996336
69,312237.2697606546,1.3426604730011604
70,312237.2697606546,1.3297533519998979
71,312237.2697606546,1.315940156000579
72,312237.2697606546,1.3232841469998675
73,312237.2697606546,1.3224838139994972
74,312237.2697606546,1.3404775809995044
75,312237.2697606546,1.355683787000089
76,312237.2697606546,1.3508242730003985
77,312237.2697606546,1.317727299998296
78,312237.2697606546,1.3254960680005752
79,312237.2697606546,1.3432042430013098
80,312237.2697606546,1.3260497600003873
81,312237.2697606546,1.3595812399998977
82,312237.2697606546,1.3300594669999555
83,312237.2697606546,1.342168444998606
84,312237.2697606546,1.3627983140013384
85,312237.2697606546,1.3452450439999666
86,312237.2697606546,1.3442686649996176
87,312237.2697606546,1.3486850029985362
88,312237.2697606546,1.3756584559996554
89,312237.2697606546,1.3515412390006531
90,312237.2697606546,1.3532356539999455
91,312237.2697606546,1.3419686899997032
92,312237.2697606546,1.3478508420012076
93,312237.2697606546,1.3415183310007706
94,312237.2697606546,1.335708167998746
95,312237.2697606546,1.3582881880010973
96,312237.2697606546,1.316611906999242
97,312237.2697606546,1.3403376730002492
98,312237.2697606546,1.3742896969997673
99,312237.2697606546,1.3535816250005155
