,Best,Time
0,36675.80047938636,0.011742123999283649
1,36603.044217342016,0.013083400997857098
2,37172.92997038004,0.01178808700205991
3,36464.63455575244,0.013153276006050874
4,36710.49117144922,0.013367038998694625
5,36926.37792006122,0.012565470999106765
6,36581.04875821478,0.011726071003067773
7,36800.28079499759,0.011870994996570516
8,36993.815870513994,0.01160147700284142
9,36352.584526912724,0.0131544190007844
10,36396.56658116052,0.012402612999721896
11,36639.07458663151,0.011357311996107455
12,36268.51177572954,0.012421949999406934
13,36664.67569760925,0.012831379994167946
14,36157.66642120118,0.012354332000541035
15,36662.2606392707,0.011818522005341947
16,36641.99317437852,0.012593163002748042
17,36571.28074793621,0.012291081999137532
18,36271.25844919733,0.011769585995352827
19,37021.877197071284,0.012043073002132587
20,37144.66394964863,0.012253212997165974
21,36889.127037615646,0.011702133000653703
22,36952.74255986459,0.011769614997319877
23,35853.34370869823,0.013762390000920277
24,36878.37725467322,0.013029216999711934
25,36121.15774066206,0.012377193001157138
26,37106.02254281588,0.011644549995253328
27,36047.183020746306,0.011685083001793828
28,36759.33486234482,0.012930617995152716
29,36308.84390352649,0.012101072999939788
30,36989.97183355618,0.012207396001031157
31,37136.48860813838,0.012565311000798829
32,36731.44649207218,0.013420096001937054
33,37219.55818765647,0.012690732000919525
34,36732.231803133254,0.012038367000059225
35,37103.09172576567,0.011907721003808547
36,36530.71279679442,0.01134565000393195
37,36709.792031998775,0.01235189099679701
38,36414.739111658375,0.012324008996074554
39,36841.648285413045,0.012213886002427898
40,36848.58368994577,0.012003108000499196
41,36897.866420237726,0.013436228997306898
42,36861.998283970526,0.014589163998607546
43,35938.31099313943,0.014771088004636113
44,37041.907976276154,0.012102755004889332
45,37189.31797176176,0.011777821004216094
46,36417.387336295316,0.01217371099482989
47,36621.7067878334,0.01195455599372508
48,36880.207155918775,0.012028443001327105
49,36392.5391818181,0.011948986000788864
50,36076.28794423641,0.011913036003534216
51,35369.26859751113,0.012403747998178005
52,36434.35725686101,0.012936095001350623
53,36587.99028312041,0.012134379001508933
54,36703.55604278097,0.019773681997321546
55,36926.682713071496,0.016555132999201305
56,36908.18280412037,0.016627922996121924
57,37226.188280343005,0.014865673001622781
58,35706.67921766988,0.014785376995860133
59,35851.20031307492,0.011839702005090658
60,35598.49835066456,0.012516932001744863
61,36395.52525529353,0.012395324993121903
62,37027.550942081194,0.013916026997321751
63,37014.14358132569,0.011741319001885131
64,36745.699831758764,0.01249559400457656
65,36481.465356830166,0.011914528004126623
66,36704.79463221152,0.011224926995055284
67,36779.31268002079,0.012412033000146039
68,36533.92869562589,0.012735004005662631
69,36442.137381453496,0.012551685998914763
70,36799.576928545655,0.013766787997155916
71,35693.2722307694,0.01478121499530971
72,36984.847259371825,0.014858891001495067
73,36648.40953233552,0.011729837002349086
74,37026.600903390296,0.012240043994097505
75,36845.49983281932,0.012402145999658387
76,36314.727327605346,0.011876591997861397
77,36490.03625260468,0.012023695002426393
78,34413.657666050756,0.012676777005253825
79,36415.08980906316,0.012979970997548662
80,36376.490148380166,0.012097867002012208
81,36844.23653650968,0.012658332001592498
82,36930.38573356278,0.011906799998541828
83,37171.60119913495,0.012696771998889744
84,36632.62982759157,0.013139830996806268
85,36826.04138725048,0.013030348003667314
86,36440.73100136704,0.012041424997732975
87,36655.54193795335,0.012594571002409793
88,36234.74774282567,0.012310502999753226
89,36445.16020131434,0.012635251005121972
90,36954.88585251073,0.012034506995405536
91,36654.288349300536,0.012204892998852301
92,37096.15199987323,0.011698417998559307
93,36143.5717174048,0.012366126997221727
94,36857.25648495391,0.01166382699739188
95,36085.27522390897,0.011951607004448306
96,36018.49669562188,0.012300158996367827
97,36898.04833586822,0.012386234004225116
98,36380.770514217416,0.01207420200080378
99,36962.7920435237,0.012446835004084278
