,Best,Time
0,21939.786454298777,0.006653182994341478
1,22998.503072775566,0.007104827993316576
2,22521.66841824552,0.006864302005851641
3,22728.198610614956,0.007021268000244163
4,23948.95659652516,0.006338089995551854
5,23004.017426244664,0.006727811000018846
6,23521.127287930027,0.006576829000550788
7,22765.31269141221,0.0066900609963340685
8,23679.514046959634,0.00684727599582402
9,22344.627119035868,0.006456281000282615
10,22774.69665540435,0.007759799998893868
11,23434.985506123674,0.006250849000934977
12,21783.127239465884,0.007680199996684678
13,23430.688311912447,0.006671292998362333
14,22175.912573177575,0.007312376001209486
15,23925.755446881558,0.00707858399982797
16,23033.003829229892,0.0071376920022885315
17,22923.76062090504,0.006711163994623348
18,22482.804797180394,0.006708651999360882
19,22588.102393539837,0.006682896004349459
20,23557.971265364737,0.00639985800080467
21,23157.037045722816,0.006803268006478902
22,23547.464577009763,0.006622547000006307
23,22424.231569143238,0.006702818005578592
24,23369.87276622496,0.006081416002416518
25,22924.270950345348,0.006922319000295829
26,22571.07718752935,0.006123742001364008
27,23715.118591838516,0.0074218280060449615
28,23466.07715490422,0.007061145006446168
29,22110.65688950973,0.007086316996719688
30,23378.474493807225,0.0065155749980476685
31,23130.23886726707,0.00768917099776445
32,23918.174272501477,0.006456515999161638
33,24106.02437314131,0.008154802002536599
34,23797.250393477876,0.008283507006126456
35,23078.76866959696,0.006413082999642938
36,23247.37147322128,0.006679885998892132
37,23249.071788957983,0.006830795995483641
38,23724.70378875868,0.007096433000697289
39,23342.67042020425,0.008471136003208812
40,21720.898727624444,0.009148266995907761
41,23513.5815626017,0.009082799995667301
42,23552.630222748958,0.009046686005603988
43,23228.34839709127,0.007939770999655593
44,21958.92109635657,0.006155626004328951
45,22244.955952290333,0.006582428002730012
46,23018.889659782006,0.0068267740061855875
47,22830.14100162779,0.006508241000119597
48,23817.000982453264,0.006629281997447833
49,23241.664139938497,0.006292557001870591
50,23339.108835019197,0.006558478999068029
51,22846.816618595825,0.006670392998785246
52,23147.252327270584,0.00740339899493847
53,23509.416141907695,0.006545288997585885
54,23036.2383362415,0.006536626002343837
55,23065.671769766897,0.006693185001495294
56,23819.467586547362,0.006278852000832558
57,23554.909550816286,0.00701713500166079
58,23603.977071594483,0.0070439409973914735
59,23695.53562704801,0.006894440004543867
60,23659.229924935058,0.006203222001204267
61,23013.584200079447,0.006795177003368735
62,23020.38815085214,0.006114290998084471
63,23076.955520350457,0.007454827995388769
64,23635.421293118758,0.007541480998042971
65,23751.509459988276,0.006563282004208304
66,23503.053256950032,0.006483869001385756
67,24131.303861214732,0.006481335003627464
68,23506.135872475523,0.006588793003174942
69,22755.716703484377,0.006916320002346765
70,23547.583140425377,0.00762533099623397
71,23756.133152867686,0.006309235999651719
72,23486.44424683575,0.00661226599913789
73,23913.3186580807,0.006299314001807943
74,23713.735013504072,0.006688701003440656
75,22920.44785128378,0.006417444994440302
76,23352.10821076872,0.006754788999387529
77,23135.052240360666,0.00751800999569241
78,24082.223722219896,0.0066419600043445826
79,22936.78573604413,0.006675276999885682
80,23276.8939604144,0.0066916159994434565
81,24311.87413139285,0.006762715995137114
82,23665.279660737033,0.006812785999500193
83,23456.221781015545,0.007188980998762418
84,22703.849018405228,0.006659071004833095
85,23471.284588460505,0.006524001000798307
86,22827.6554100928,0.006691359005344566
87,23434.024434872124,0.006516952998936176
88,22393.898503769014,0.00896511600149097
89,23659.053626573696,0.006416383999749087
90,24032.705240789106,0.007076357003825251
91,22736.421453174964,0.006457060997490771
92,24167.85073775138,0.006894896003359463
93,23489.459220536206,0.007211654999991879
94,23518.311315708324,0.006968068999412935
95,22985.6000047118,0.006984321000345517
96,23088.16868169415,0.007183209992945194
97,23581.87056341767,0.006832364000729285
98,23243.359381488543,0.007880613004090264
99,22820.099447299835,0.006409402994904667
